"","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time"
"338","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727051933,38,1414,14,426,"Hardly Any","left","English","No",6,7,508138
"339","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727054236,39,2301,5,14,"Hardly Any","left","English","No",6,7,508138
"340","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727055483,40,1246,5,429,"Hardly Any","right","English","No",6,7,508138
"341","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727057055,41,1571,5,237,"Hardly Any","right","English","No",6,7,508138
"342","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727059003,42,1947,5,24,"Hardly Any","left","English","No",6,7,508138
"343","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727060697,43,1693,5,3,"Hardly Any","left","English","No",6,7,508138
"344","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727062620,44,1922,1,5,"Hardly Any","right","English","No",6,7,508138
"345","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727064092,45,1471,1,114,"Hardly Any","left","English","No",6,7,508138
"346","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727065438,46,1345,1,241,"Hardly Any","left","English","No",6,7,508138
"347","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727066944,47,1505,1,421,"Hardly Any","right","English","No",6,7,508138
"348","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727068216,48,1271,1,244,"Hardly Any","right","English","No",6,7,508138
"349","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727069499,49,1282,1,413,"Hardly Any","right","English","No",6,7,508138
"350","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727073428,50,3928,1,377,"Hardly Any","right","English","No",6,7,508138
"351","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727094154,1,4156,321,225,"All","left","English","No",6,7,508138
"352","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727095661,2,1507,321,64,"All","left","English","No",6,7,508138
"353","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727098253,3,2591,314,321,"All","right","English","No",6,7,508138
"354","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727099735,4,1482,314,321,"All","right","English","No",6,7,508138
"355","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727101143,5,1407,314,228,"All","right","English","No",6,7,508138
"356","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727102786,6,1642,314,310,"All","right","English","No",6,7,508138
"357","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727104699,7,1913,314,310,"All","left","English","No",6,7,508138
"358","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727106558,8,1858,323,314,"All","left","English","No",6,7,508138
"359","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727108311,9,1752,323,310,"All","left","English","No",6,7,508138
"360","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727111785,10,3473,323,339,"All","right","English","No",6,7,508138
"361","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727113261,11,1475,323,119,"All","right","English","No",6,7,508138
"362","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727116730,12,3468,323,305,"All","left","English","No",6,7,508138
"363","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727118269,13,1538,323,53,"All","right","English","No",6,7,508138
"364","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727119800,14,1530,323,232,"All","left","English","No",6,7,508138
"365","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727121486,15,1684,323,279,"All","left","English","No",6,7,508138
"366","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727123050,16,1562,323,175,"All","right","English","No",6,7,508138
"367","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727124657,17,1606,427,323,"All","left","English","No",6,7,508138
"368","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727125924,18,1266,427,1,"All","left","English","No",6,7,508138
"369","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727127494,19,1569,427,148,"All","right","English","No",6,7,508138
"370","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727129440,20,1944,424,427,"All","right","English","No",6,7,508138
"371","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727130753,21,1312,424,12,"All","right","English","No",6,7,508138
"372","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727132229,22,1475,424,1,"All","left","English","No",6,7,508138
"373","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727134099,23,1869,424,425,"All","left","English","No",6,7,508138
"374","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727135784,24,1684,424,319,"All","left","English","No",6,7,508138
"375","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727136957,25,1172,424,131,"All","left","English","No",6,7,508138
"376","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727140456,26,3498,424,424,"All","right","English","No",6,7,508138
"377","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727141943,27,1486,424,9,"All","right","English","No",6,7,508138
"378","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727143547,28,1604,424,407,"All","left","English","No",6,7,508138
"379","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727144857,29,1309,424,39,"All","left","English","No",6,7,508138
"380","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727147509,30,2651,424,417,"All","right","English","No",6,7,508138
"381","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727149341,31,1832,424,50,"All","left","English","No",6,7,508138
"382","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727150969,32,1626,424,7,"All","right","English","No",6,7,508138
"383","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727152811,33,1842,424,410,"All","left","English","No",6,7,508138
"384","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727154443,34,1631,424,404,"All","left","English","No",6,7,508138
"385","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727156021,35,1577,424,258,"All","right","English","No",6,7,508138
"386","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727157249,36,1228,424,8,"All","left","English","No",6,7,508138
"387","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727160419,37,3170,421,424,"All","right","English","No",6,7,508138
"388","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727162178,38,1758,421,385,"All","right","English","No",6,7,508138
"389","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727163581,39,1402,421,319,"All","right","English","No",6,7,508138
"390","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727165610,40,2027,428,421,"All","left","English","No",6,7,508138
"391","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727168987,41,3377,428,418,"All","left","English","No",6,7,508138
"392","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727170994,42,2006,427,428,"All","left","English","No",6,7,508138
"393","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727172487,43,1492,427,427,"All","left","English","No",6,7,508138
"394","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727174591,44,2103,427,423,"All","left","English","No",6,7,508138
"395","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727176201,45,1608,427,427,"All","left","English","No",6,7,508138
"396","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727178769,46,2567,427,417,"All","left","English","No",6,7,508138
"397","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727181238,47,2467,427,427,"All","left","English","No",6,7,508138
"398","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727182580,48,1341,427,3,"All","left","English","No",6,7,508138
"399","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727184288,49,1707,427,3,"All","right","English","No",6,7,508138
"400","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727188034,50,3745,427,412,"All","right","English","No",6,7,508138
"401","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742272411,1,7603,191,182,"Most","right","ENGLISH",NA,10,5,444791
"402","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742276666,2,4254,224,191,"Most","left","ENGLISH",NA,10,5,444791
"403","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742278731,3,2063,224,143,"Most","right","ENGLISH",NA,10,5,444791
"404","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742280843,4,2111,219,224,"Most","right","ENGLISH",NA,10,5,444791
"405","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742284435,5,3592,219,209,"Most","left","ENGLISH",NA,10,5,444791
"406","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742286587,6,2151,306,219,"Most","left","ENGLISH",NA,10,5,444791
"407","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742287991,7,1404,306,106,"Most","right","ENGLISH",NA,10,5,444791
"408","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742289895,8,1904,325,306,"Most","left","ENGLISH",NA,10,5,444791
"409","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742292011,9,2116,325,328,"Most","left","ENGLISH",NA,10,5,444791
"410","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742293871,10,1860,310,325,"Most","left","ENGLISH",NA,10,5,444791
"411","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742295651,11,1780,299,310,"Most","right","ENGLISH",NA,10,5,444791
"412","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742297815,12,2164,289,299,"Most","left","ENGLISH",NA,10,5,444791
"413","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742300367,13,2552,297,289,"Most","right","ENGLISH",NA,10,5,444791
"414","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742307146,14,6779,297,308,"Most","right","ENGLISH",NA,10,5,444791
"415","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742308835,15,1688,297,72,"Most","left","ENGLISH",NA,10,5,444791
"416","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742310806,16,1971,297,280,"Most","left","ENGLISH",NA,10,5,444791
"417","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742312503,17,1696,310,297,"Most","left","ENGLISH",NA,10,5,444791
"418","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742314271,18,1768,310,195,"Most","right","ENGLISH",NA,10,5,444791
"419","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742316122,19,1851,329,310,"Most","right","ENGLISH",NA,10,5,444791
"420","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742317643,20,1520,357,329,"Most","left","ENGLISH",NA,10,5,444791
"421","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742318979,21,1336,357,38,"Most","right","ENGLISH",NA,10,5,444791
"422","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742320411,22,1431,357,246,"Most","left","ENGLISH",NA,10,5,444791
"423","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742322346,23,1935,357,348,"Most","right","ENGLISH",NA,10,5,444791
"424","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742323739,24,1392,350,357,"Most","left","ENGLISH",NA,10,5,444791
"425","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742325379,25,1640,350,354,"Most","left","ENGLISH",NA,10,5,444791
"426","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742326926,26,1547,350,31,"Most","right","ENGLISH",NA,10,5,444791
"427","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742328387,27,1460,350,138,"Most","left","ENGLISH",NA,10,5,444791
"428","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742331415,28,3028,355,350,"Most","left","ENGLISH",NA,10,5,444791
"429","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742332975,29,1559,355,201,"Most","right","ENGLISH",NA,10,5,444791
"430","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742334416,30,1441,355,152,"Most","left","ENGLISH",NA,10,5,444791
"431","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742336486,31,2055,355,366,"Most","left","ENGLISH",NA,10,5,444791
"432","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742338191,32,1704,355,194,"Most","right","ENGLISH",NA,10,5,444791
"433","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742339679,33,1488,355,369,"Most","left","ENGLISH",NA,10,5,444791
"434","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742342079,34,2400,355,199,"Most","right","ENGLISH",NA,10,5,444791
"435","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742344036,35,1957,373,355,"Most","right","ENGLISH",NA,10,5,444791
"436","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742345535,36,1484,373,364,"Most","right","ENGLISH",NA,10,5,444791
"437","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742347127,37,1592,373,121,"Most","right","ENGLISH",NA,10,5,444791
"438","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742348482,38,1355,373,332,"Most","left","ENGLISH",NA,10,5,444791
"439","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742349906,39,1423,373,64,"Most","right","ENGLISH",NA,10,5,444791
"440","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742351783,40,1876,373,372,"Most","right","ENGLISH",NA,10,5,444791
"441","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742353226,41,1443,373,331,"Most","left","ENGLISH",NA,10,5,444791
"442","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742355023,42,1788,373,382,"Most","right","ENGLISH",NA,10,5,444791
"443","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742356443,43,1420,373,85,"Most","left","ENGLISH",NA,10,5,444791
"444","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742357731,44,1288,362,373,"Most","right","ENGLISH",NA,10,5,444791
"445","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742359115,45,1384,362,149,"Most","left","ENGLISH",NA,10,5,444791
"446","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742360411,46,1296,366,362,"Most","right","ENGLISH",NA,10,5,444791
"447","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742361851,47,1440,366,301,"Most","left","ENGLISH",NA,10,5,444791
"448","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742363307,48,1456,366,358,"Most","right","ENGLISH",NA,10,5,444791
"449","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742364751,49,1444,366,357,"Most","right","ENGLISH",NA,10,5,444791
"450","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742366826,50,2075,366,372,"Most","right","ENGLISH",NA,10,5,444791
"451","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742373682,1,2751,244,168,"All","left","ENGLISH",NA,10,5,444791
"452","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742375455,2,1772,250,244,"All","left","ENGLISH",NA,10,5,444791
"453","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742376987,3,1532,325,250,"All","right","ENGLISH",NA,10,5,444791
"454","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742379019,4,2032,325,324,"All","right","ENGLISH",NA,10,5,444791
"455","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742380235,5,1216,340,325,"All","right","ENGLISH",NA,10,5,444791
"456","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742382026,6,1791,340,322,"All","right","ENGLISH",NA,10,5,444791
"457","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742383499,7,1468,340,313,"All","left","ENGLISH",NA,10,5,444791
"458","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742386743,8,3244,340,322,"All","right","ENGLISH",NA,10,5,444791
"459","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742419129,9,32386,340,331,"All","left","ENGLISH",NA,10,5,444791
"460","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742420389,10,1259,358,340,"All","right","ENGLISH",NA,10,5,444791
"461","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742421905,11,1515,350,358,"All","right","ENGLISH",NA,10,5,444791
"462","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742423301,12,1396,347,350,"All","left","ENGLISH",NA,10,5,444791
"463","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742424829,13,1527,347,341,"All","right","ENGLISH",NA,10,5,444791
"464","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742426349,14,1519,346,347,"All","right","ENGLISH",NA,10,5,444791
"465","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742427701,15,1352,346,105,"All","right","ENGLISH",NA,10,5,444791
"466","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742429193,16,1490,346,329,"All","right","ENGLISH",NA,10,5,444791
"467","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742430849,17,1655,336,346,"All","left","ENGLISH",NA,10,5,444791
"468","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742432609,18,1759,327,336,"All","right","ENGLISH",NA,10,5,444791
"469","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742435062,19,2452,327,328,"All","left","ENGLISH",NA,10,5,444791
"470","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742436417,20,1355,409,327,"All","left","ENGLISH",NA,10,5,444791
"471","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742437958,21,1541,422,409,"All","left","ENGLISH",NA,10,5,444791
"472","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742439385,22,1427,422,217,"All","right","ENGLISH",NA,10,5,444791
"473","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742441294,23,1909,422,317,"All","right","ENGLISH",NA,10,5,444791
"474","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742442769,24,1475,422,285,"All","left","ENGLISH",NA,10,5,444791
"475","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742446325,25,3555,422,419,"All","right","ENGLISH",NA,10,5,444791
"476","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742447678,26,1352,422,294,"All","right","ENGLISH",NA,10,5,444791
"477","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742449265,27,1587,422,33,"All","left","ENGLISH",NA,10,5,444791
"478","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742450713,28,1448,422,426,"All","right","ENGLISH",NA,10,5,444791
"479","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742452365,29,1651,419,422,"All","left","ENGLISH",NA,10,5,444791
"480","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742453825,30,1460,419,404,"All","right","ENGLISH",NA,10,5,444791
"481","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742455218,31,1392,419,154,"All","right","ENGLISH",NA,10,5,444791
"482","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742456726,32,1508,419,18,"All","right","ENGLISH",NA,10,5,444791
"483","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742458502,33,1775,419,409,"All","right","ENGLISH",NA,10,5,444791
"484","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742459962,34,1459,419,213,"All","left","ENGLISH",NA,10,5,444791
"485","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742461311,35,1348,419,417,"All","right","ENGLISH",NA,10,5,444791
"486","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742462771,36,1460,413,419,"All","left","ENGLISH",NA,10,5,444791
"487","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742464314,37,1543,413,243,"All","right","ENGLISH",NA,10,5,444791
"488","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742465978,38,1663,413,417,"All","right","ENGLISH",NA,10,5,444791
"489","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742467434,39,1455,413,103,"All","right","ENGLISH",NA,10,5,444791
"490","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742469306,40,1871,413,398,"All","right","ENGLISH",NA,10,5,444791
"491","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742470746,41,1439,426,413,"All","right","ENGLISH",NA,10,5,444791
"492","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742471982,42,1235,426,0,"All","right","ENGLISH",NA,10,5,444791
"493","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742473474,43,1491,426,10,"All","left","ENGLISH",NA,10,5,444791
"494","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742474958,44,1483,422,426,"All","right","ENGLISH",NA,10,5,444791
"495","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742476230,45,1271,422,5,"All","right","ENGLISH",NA,10,5,444791
"496","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742477714,46,1483,422,4,"All","left","ENGLISH",NA,10,5,444791
"497","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742482198,47,4483,414,422,"All","left","ENGLISH",NA,10,5,444791
"498","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742484054,48,1855,414,404,"All","right","ENGLISH",NA,10,5,444791
"499","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742485770,49,1715,425,414,"All","left","ENGLISH",NA,10,5,444791
"500","A24NUJ0TMY0GBG:3AMYWKA6YCUMK2M4EAUZ273JKYRO6U",1474742487918,50,2147,425,175,"All","left","ENGLISH",NA,10,5,444791
