"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time"
7175,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878157448,25,2853,301,290,"Many","right","English","Somewhat unique task",8,2,626533
7176,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878159896,26,2445,301,309,"Many","right","English","Somewhat unique task",8,2,626533
7177,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878162632,27,2733,301,300,"Many","left","English","Somewhat unique task",8,2,626533
7178,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878165088,28,2452,314,301,"Many","right","English","Somewhat unique task",8,2,626533
7179,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878170008,29,4918,325,314,"Many","left","English","Somewhat unique task",8,2,626533
7180,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878172712,30,2699,325,332,"Many","left","English","Somewhat unique task",8,2,626533
7181,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878174882,31,2167,339,325,"Many","left","English","Somewhat unique task",8,2,626533
7182,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878176969,32,2081,339,209,"Many","left","English","Somewhat unique task",8,2,626533
7183,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878178833,33,1858,339,40,"Many","right","English","Somewhat unique task",8,2,626533
7184,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878181329,34,2490,339,208,"Many","left","English","Somewhat unique task",8,2,626533
7185,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878184041,35,2709,314,339,"Many","left","English","Somewhat unique task",8,2,626533
7186,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878186081,36,2038,333,314,"Many","right","English","Somewhat unique task",8,2,626533
7187,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878188841,37,2754,333,331,"Many","left","English","Somewhat unique task",8,2,626533
7188,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878191098,38,2254,333,128,"Many","left","English","Somewhat unique task",8,2,626533
7189,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878193297,39,2196,333,16,"Many","right","English","Somewhat unique task",8,2,626533
7190,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878195930,40,2631,333,266,"Many","right","English","Somewhat unique task",8,2,626533
7191,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878198211,41,2279,317,333,"Many","right","English","Somewhat unique task",8,2,626533
7192,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878200403,42,2189,317,277,"Many","right","English","Somewhat unique task",8,2,626533
7193,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878205235,43,4829,373,317,"Many","right","English","Somewhat unique task",8,2,626533
7194,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878207619,44,2381,373,370,"Many","right","English","Somewhat unique task",8,2,626533
7195,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878208947,45,1324,373,153,"Many","right","English","Somewhat unique task",8,2,626533
7196,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878210037,46,1085,393,373,"Many","right","English","Somewhat unique task",8,2,626533
7197,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878212515,47,2475,393,15,"Many","right","English","Somewhat unique task",8,2,626533
7198,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878214126,48,1607,393,408,"Many","right","English","Somewhat unique task",8,2,626533
7199,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878216956,49,2824,412,393,"Many","right","English","Somewhat unique task",8,2,626533
7200,"A3MWSKSKI7QCQ5:3JC6VJ2SACR1ZUSPZ8FC965EZNK5A6",1474878219724,50,2765,412,402,"Many","left","English","Somewhat unique task",8,2,626533
7201,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877309731,1,16899,431,169,"Some","left","English",NA,8,2,384997
7202,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877311234,2,1499,0,431,"Some","right","English",NA,8,2,384997
7203,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877312682,3,1447,0,1,"Some","right","English",NA,8,2,384997
7204,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877314322,4,1639,0,6,"Some","left","English",NA,8,2,384997
7205,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877317131,5,2808,11,0,"Some","right","English",NA,8,2,384997
7206,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877319346,6,2214,11,15,"Some","left","English",NA,8,2,384997
7207,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877322115,7,2768,250,11,"Some","left","English",NA,8,2,384997
7208,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877323904,8,1789,237,250,"Some","right","English",NA,8,2,384997
7209,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877325979,9,2075,237,89,"Some","left","English",NA,8,2,384997
7210,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877327763,10,1784,237,407,"Some","right","English",NA,8,2,384997
7211,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877329457,11,1693,255,237,"Some","right","English",NA,8,2,384997
7212,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877335419,12,5962,255,273,"Some","right","English",NA,8,2,384997
7213,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877337162,13,1742,256,255,"Some","left","English",NA,8,2,384997
7214,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877338371,14,1209,250,256,"Some","right","English",NA,8,2,384997
7215,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877340018,15,1646,36,250,"Some","left","English",NA,8,2,384997
7216,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877347460,16,7441,36,35,"Some","right","English",NA,8,2,384997
7217,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877350573,17,3112,16,36,"Some","right","English",NA,8,2,384997
7218,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877351914,18,1341,16,430,"Some","left","English",NA,8,2,384997
7219,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877356293,19,4379,97,16,"Some","left","English",NA,8,2,384997
7220,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877358016,20,1721,313,97,"Some","right","English",NA,8,2,384997
7221,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877379618,21,21601,325,313,"Some","right","English",NA,8,2,384997
7222,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877380940,22,1317,298,325,"Some","left","English",NA,8,2,384997
7223,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877386301,23,5361,298,281,"Some","right","English",NA,8,2,384997
7224,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877387597,24,1295,298,306,"Some","left","English",NA,8,2,384997
7225,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877388844,25,1246,303,298,"Some","right","English",NA,8,2,384997
7226,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877394052,26,5207,303,318,"Some","right","English",NA,8,2,384997
7227,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877395364,27,1310,303,252,"Some","left","English",NA,8,2,384997
7228,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877396557,28,1192,303,221,"Some","right","English",NA,8,2,384997
7229,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877397877,29,1319,309,303,"Some","left","English",NA,8,2,384997
7230,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877399179,30,1302,309,243,"Some","left","English",NA,8,2,384997
7231,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877400379,31,1199,115,309,"Some","left","English",NA,8,2,384997
7232,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877404679,32,4299,115,114,"Some","right","English",NA,8,2,384997
7233,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877405923,33,1244,311,115,"Some","right","English",NA,8,2,384997
7234,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877407471,34,1538,423,311,"Some","left","English",NA,8,2,384997
7235,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877410272,35,2800,216,423,"Some","left","English",NA,8,2,384997
7236,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877420520,36,10247,216,97,"Some","right","English",NA,8,2,384997
7237,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877422264,37,1741,216,209,"Some","left","English",NA,8,2,384997
7238,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877424064,38,1798,216,221,"Some","right","English",NA,8,2,384997
7239,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877425422,39,1356,216,246,"Some","left","English",NA,8,2,384997
7240,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877441297,40,15865,216,262,"Some","right","English",NA,8,2,384997
7241,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877442496,41,1191,216,221,"Some","left","English",NA,8,2,384997
7242,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877442991,42,495,216,210,"Some","right","English",NA,8,2,384997
7243,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877443435,43,444,204,216,"Some","left","English",NA,8,2,384997
7244,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877444287,44,852,219,204,"Some","left","English",NA,8,2,384997
7245,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877445506,45,1209,203,219,"Some","right","English",NA,8,2,384997
7246,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877446905,46,1399,299,203,"Some","left","English",NA,8,2,384997
7247,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877447721,47,816,315,299,"Some","left","English",NA,8,2,384997
7248,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877448352,48,630,306,315,"Some","left","English",NA,8,2,384997
7249,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877449008,49,655,308,306,"Some","right","English",NA,8,2,384997
7250,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877450256,50,1248,414,308,"Some","left","English",NA,8,2,384997
7251,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877457167,1,3143,189,154,"About half","left","English",NA,8,2,384997
7252,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877457975,2,807,189,183,"About half","left","English",NA,8,2,384997
7253,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877458648,3,673,87,189,"About half","left","English",NA,8,2,384997
7254,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877459520,4,871,87,407,"About half","left","English",NA,8,2,384997
7255,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877460032,5,512,87,316,"About half","left","English",NA,8,2,384997
7256,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877460464,6,431,87,98,"About half","left","English",NA,8,2,384997
7257,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877460864,7,397,90,87,"About half","left","English",NA,8,2,384997
7258,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877461161,8,297,90,34,"About half","left","English",NA,8,2,384997
7259,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877461366,9,205,90,70,"About half","left","English",NA,8,2,384997
7260,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877461583,10,217,72,90,"About half","left","English",NA,8,2,384997
7261,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877461950,11,367,68,72,"About half","left","English",NA,8,2,384997
7262,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462136,12,186,261,68,"About half","left","English",NA,8,2,384997
7263,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462303,13,167,261,246,"About half","left","English",NA,8,2,384997
7264,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462469,14,166,272,261,"About half","left","English",NA,8,2,384997
7265,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462616,15,147,272,284,"About half","left","English",NA,8,2,384997
7266,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462747,16,131,272,282,"About half","left","English",NA,8,2,384997
7267,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877462929,17,182,263,272,"About half","left","English",NA,8,2,384997
7268,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877463064,18,133,263,360,"About half","left","English",NA,8,2,384997
7269,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877463368,19,303,263,91,"About half","left","English",NA,8,2,384997
7270,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877463535,20,167,279,263,"About half","left","English",NA,8,2,384997
7271,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877463824,21,288,279,286,"About half","left","English",NA,8,2,384997
7272,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877463992,22,167,314,279,"About half","left","English",NA,8,2,384997
7273,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877464152,23,156,121,314,"About half","left","English",NA,8,2,384997
7274,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877464320,24,167,215,121,"About half","left","English",NA,8,2,384997
7275,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877464464,25,144,215,364,"About half","left","English",NA,8,2,384997
7276,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877464640,26,175,215,234,"About half","left","English",NA,8,2,384997
7277,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877464944,27,303,83,215,"About half","left","English",NA,8,2,384997
7278,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465104,28,160,83,97,"About half","left","English",NA,8,2,384997
7279,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465271,29,167,63,83,"About half","left","English",NA,8,2,384997
7280,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465432,30,160,362,63,"About half","left","English",NA,8,2,384997
7281,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465583,31,150,362,170,"About half","left","English",NA,8,2,384997
7282,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465760,32,176,362,362,"About half","left","English",NA,8,2,384997
7283,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877465944,33,184,232,362,"About half","left","English",NA,8,2,384997
7284,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466097,34,152,222,232,"About half","left","English",NA,8,2,384997
7285,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466257,35,160,222,333,"About half","left","English",NA,8,2,384997
7286,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466441,36,183,245,222,"About half","left","English",NA,8,2,384997
7287,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466592,37,150,245,154,"About half","left","English",NA,8,2,384997
7288,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466793,38,200,329,245,"About half","left","English",NA,8,2,384997
7289,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877466945,39,152,329,258,"About half","left","English",NA,8,2,384997
7290,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467105,40,158,329,324,"About half","left","English",NA,8,2,384997
7291,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467265,41,160,329,313,"About half","left","English",NA,8,2,384997
7292,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467448,42,182,329,328,"About half","left","English",NA,8,2,384997
7293,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467617,43,168,329,345,"About half","left","English",NA,8,2,384997
7294,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467776,44,159,343,329,"About half","left","English",NA,8,2,384997
7295,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877467928,45,152,343,328,"About half","left","English",NA,8,2,384997
7296,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877468243,46,315,343,261,"About half","left","English",NA,8,2,384997
7297,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877468412,47,169,343,418,"About half","left","English",NA,8,2,384997
7298,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877468577,48,165,360,343,"About half","left","English",NA,8,2,384997
7299,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877468737,49,160,87,360,"About half","left","English",NA,8,2,384997
7300,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877468912,50,175,37,87,"About half","left","English",NA,8,2,384997
7301,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877541819,1,71489,125,28,"Many","left","English",NA,8,2,384997
7302,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877542329,2,504,125,113,"Many","left","English",NA,8,2,384997
7303,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877542521,3,191,125,335,"Many","left","English",NA,8,2,384997
7304,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877542668,4,146,123,125,"Many","left","English",NA,8,2,384997
7305,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877542825,5,157,123,138,"Many","left","English",NA,8,2,384997
7306,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877543255,6,420,162,123,"Many","right","English",NA,8,2,384997
7307,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544015,7,760,151,162,"Many","right","English",NA,8,2,384997
7308,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544252,8,237,170,151,"Many","right","English",NA,8,2,384997
7309,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544449,9,197,170,159,"Many","right","English",NA,8,2,384997
7310,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544651,10,201,170,125,"Many","right","English",NA,8,2,384997
7311,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544822,11,171,155,170,"Many","right","English",NA,8,2,384997
7312,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877544968,12,146,174,155,"Many","right","English",NA,8,2,384997
7313,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877545150,13,182,322,174,"Many","right","English",NA,8,2,384997
7314,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877545434,14,284,327,322,"Many","right","English",NA,8,2,384997
7315,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877545738,15,304,419,327,"Many","right","English",NA,8,2,384997
7316,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877545906,16,168,419,407,"Many","right","English",NA,8,2,384997
7317,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877546195,17,288,314,419,"Many","right","English",NA,8,2,384997
7318,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877546372,18,177,328,314,"Many","right","English",NA,8,2,384997
7319,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877546538,19,166,328,309,"Many","right","English",NA,8,2,384997
7320,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877546685,20,147,328,132,"Many","right","English",NA,8,2,384997
7321,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877546849,21,164,322,328,"Many","right","English",NA,8,2,384997
7322,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877547010,22,161,322,165,"Many","right","English",NA,8,2,384997
7323,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877547175,23,165,399,322,"Many","right","English",NA,8,2,384997
7324,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877547339,24,164,399,400,"Many","right","English",NA,8,2,384997
7325,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877547497,25,158,386,399,"Many","right","English",NA,8,2,384997
7326,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877547650,26,152,139,386,"Many","right","English",NA,8,2,384997
7327,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548082,27,432,131,139,"Many","right","English",NA,8,2,384997
7328,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548249,28,167,132,131,"Many","right","English",NA,8,2,384997
7329,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548428,29,179,128,132,"Many","right","English",NA,8,2,384997
7330,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548584,30,156,196,128,"Many","right","English",NA,8,2,384997
7331,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548738,31,154,176,196,"Many","right","English",NA,8,2,384997
7332,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877548911,32,173,176,397,"Many","right","English",NA,8,2,384997
7333,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549074,33,163,174,176,"Many","right","English",NA,8,2,384997
7334,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549250,34,175,174,147,"Many","right","English",NA,8,2,384997
7335,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549402,35,152,174,129,"Many","right","English",NA,8,2,384997
7336,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549569,36,167,135,174,"Many","right","English",NA,8,2,384997
7337,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549762,37,192,104,135,"Many","right","English",NA,8,2,384997
7338,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877549905,38,143,104,108,"Many","right","English",NA,8,2,384997
7339,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877550050,39,143,103,104,"Many","right","English",NA,8,2,384997
7340,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877550225,40,175,103,295,"Many","right","English",NA,8,2,384997
7341,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877550394,41,168,103,104,"Many","right","English",NA,8,2,384997
7342,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877550562,42,168,103,241,"Many","right","English",NA,8,2,384997
7343,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877550739,43,175,103,95,"Many","right","English",NA,8,2,384997
7344,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877551067,44,327,97,103,"Many","right","English",NA,8,2,384997
7345,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877551226,45,158,97,109,"Many","right","English",NA,8,2,384997
7346,"A3O2NOP1NUWCWL:3N1FSUEFL68H1IR15DN4UF76KUMD4B",1474877551378,46,151,97,101,"Many","right","English",NA,8,2,384997
